file_name,text,class
2823064.txt,"Journal of Chromatography B Advancements in and applications of methodologies related to drugs, other biologically active compounds, metabolites, biomarkers, nucleic acids, proteins, peptides and glycans. ",Chemistry
2823443.txt,Chemmybear.com Resources for teachers and students of chemistry including animated molecules and mole clip art. ,Chemistry
2824235.txt,"Encyclopedia Britannica: Neptunium Overview, discovery, structure and properties. ",Chemistry
2823077.txt,"DataApex Producer and developer of chromatography packages, including OEM to interface with LIMS. Offers online ordering and support from Prague, Czech Republic. ",Chemistry
2826342.txt,MOLEXPLORER A search and synthesis tool in CHEMSTEP database. ,Chemistry
2822987.txt,"ADS-Limathon Limited Database software products for HPLC column management, instrument maintenance, calibration and troubleshooting, application methodology and standard operating procedures users and suppliers. ",Chemistry
2826471.txt,Jaguar A general purpose ab initio electronic structure package that is capable of computing variety of properties based on various uncorrelated and correlated wavefunctions. ,Chemistry
2824944.txt,"Sir Joseph John Thomson (1856-1940) Discovery of the electron, for which he was awarded the Nobel Prize for Physics in 1906. Cambridge University, Cambridge, Great Britain. ",Chemistry
2823273.txt,Molecular Dynamics Simulations of Polymers: An Introduction Introduction with emphasis on polymer applications; powerpoint presentation. ,Chemistry
2825747.txt,Strohmann Group Polylithium chemistry and the synthetic use of these polyfunctional building blocks for the preparation of organometallic compounds. ,Chemistry
2823978.txt,"Wikipedia: Gallium Properties of the element, including its history, applications, and characteristics. ",Chemistry
2823485.txt,Mr. B's Web Page of Science A resource for high school chemistry students. Contains links to other useful sites. ,Chemistry
2823260.txt,"Journal of Computer Aided Chemistry Published by the Division of Chemical Information and Computer Science, The Chemical Society of Japan. ",Chemistry
2824804.txt,"Prairie Analytical Systems, Inc Offers trace metal, organic and waste characterization, and regulatory projects such as closure of underground storage tanks. Includes online reporting and contacts in Crystal Lake and Springfield, Illinois. ",Chemistry
2822527.txt,"YSI Life Sciences Inc Developer and manufacturer of a range of analyzers, monitors and systems for the life sciences and bioanalytical markets. ",Chemistry
2824102.txt,"Visual Elements: Lanthanum Image, appearance, source, uses, and general and physical information. ",Chemistry
2825972.txt,"Blank Group Studying a variety of dynamic events in condensed media, ranging from basic chemical reaction dynamics in solution to energy and charge transfer dynamics in new materials targeted at applications in solar energy conversion. ",Chemistry
2825294.txt,"NMR Bibliography: Table of Contents A very extensive list of NMR references. Covers quite a few subjects such as multi nuclear, pulses, general, theory, CIDNIP, and individual nuclei. ",Chemistry
2822460.txt,"School of Chemical and Physical Sciences, Victoria University of Wellington Has a major strategic focus on materials science. Find facilities, staff, research, vacancies, programmes, and general information. ",Chemistry
2825423.txt,"NMR Tutorials A set of tutorials written by Prof. F. Ann Walker, of University of Arizona. Which covers 1D, 2D NMR basics as well as Chemical exchange. Some simple programs are also included for learning NMR theory. ",Chemistry
2823137.txt,SOLV-DB A free database of commercially available solvents searchable by many properties. Compiled by National Center for Manufacturing Sciences. ,Chemistry
2823426.txt,"Student Affiliates of the ACS, Towson University Chapter A group of chemistry major, minors, pre-med, pre-den, students and anyone else interested in chemistry at Towson University. This site has links to activities, meeting times, and a message bord for students of Towson University Chemistry classes. ",Chemistry
2823951.txt,"Lenntech: Fluorine Physical data, chemical properties, health and environmental effects. ",Chemistry
2823977.txt,"Lenntech: Gallium Physical data, chemical properties, health and environmental effects. ",Chemistry
2823207.txt,"University of Utah: Department of Pharmaceutics and Pharmaceutical Chemistry Offers summer undergraduate research and graduate program using facilities of the Center for Controlled Chemical Delivery, with information for students, publications and contacts at the College of Pharmacy, Salt Lake City. ",Chemistry
2822470.txt,Co-Operation on International Traceability in Analytical Chemistry CITAC supports laboratories evaluating measurement uncertainty with this site and with the recently published guide. Includes contacts for participants worldwide. ,Chemistry
2822534.txt,"Advanced Instruments, Inc. Manufacturer for clinical and dairy industries, of osmometers, cryoscopes, bilirubin analyzers, kinetic assay and immunoassay equipment, based in Norwood, Massachusetts. ",Chemistry
2823800.txt,"EnvironmentalChemistry.com: Calcium Atomic structure, chemical and physical properties, and table of nuclides. ",Chemistry
2826523.txt,Biodesigner and iMol A molecular viewer for Windows9x systems with sequence editor and protein builder. Free for academic use. Additionaly the iMol molecule viewer is available for Mac OS X systems. ,Chemistry
2824500.txt,"EnvironmentalChemistry.com: Silver Atomic structure, chemical and physical properties, and table of nuclides. ",Chemistry
2823346.txt,Cambridge Cluster Database Low-energy configurations for atomic and molecular clusters bound by various potential energy functions. Images and Cartesian coordinates are supplied. ,Chemistry
2823174.txt,"NIH Chemical Information Database of substances ranging from drugs to hazardous chemicals, maintained by the US National Library of Medicine, Bethesda, Maryland. ",Chemistry
2824377.txt,"EnvironmentalChemistry.com: Protactinium Atomic structure, chemical and physical properties, and table of nuclides. ",Chemistry
2825821.txt,"Scientific Association of Chemists Organization, based at Poznan, Poland, aiming to assist in the scientific progress of members and promote chemistry as a field of knowledge. Provides details of members, activities, a photograph gallery and forum. ",Chemistry
2826211.txt,"International Journal of Chemical Kinetics Publishes original research in gas phase, condensed phase, and polymer reaction kinetics, as well as biochemical and surface kinetics. ",Chemistry
2824143.txt,LANL: Lutetium Basic information and history. ,Chemistry
2822335.txt,"University of California, Berkeley College of Chemistry. ",Chemistry
2823109.txt,"International Association of Catalysis Societies Organizes the quadrennial International Congress on Catalysis. Information about the organization, upcoming events, and newsletters. ",Chemistry
2823114.txt,"British Zeolite Association Promotes zeolite science in the UK. Information on the materials, news and events, and links to other resources. ",Chemistry
2826121.txt,"Single Molecules Provides researchers with a broad overview of current methods and techniques, recent applications and shortcomings of present techniques in the field of single molecules. As of 2003 Single Molecules ceased publication and the articles are incorporated in ChemPhysChem. ",Chemistry
2822973.txt,"Chemical Solutions Qualification kits for HPLC and UV-vis spectrometers, providing instrument verification. Includes MSDS, ordering information and contacts in South New Berlin, New York. ",Chemistry
2823499.txt,"Chem Exam Page Not exactly lesson plans, but there are nearly forty chemistry exams and quizzes available for download in pdf format. ",Chemistry
2826146.txt,Journal of the American Chemical Society Publishes recent advances in all areas of chemical research. ,Chemistry
2825175.txt,"LipoScience, Inc. A Medical Technology Company, uses NMR spectroscopy to measure lipoprotein subclasses in clinical blood samples. ",Chemistry
2825468.txt,NMR Users Resource Guide A very good HOW-TO for varian users. ,Chemistry
2825279.txt,"Anazasi Pulse Programs INEPT, PENDANT, and SEFT. Written especially for the Anazasi system. ",Chemistry
2823649.txt,"Lenntech: Actinium Physical data, chemical properties, health and environmental effects. ",Chemistry
2823369.txt,"International Symposium on Solubility Phenomena and Related Equilibrium Processes To be held 25th to 30th July, 2010, at Leoben, Austria. ",Chemistry
2822835.txt,"Innovatech Labs, Inc. Independent laboratory specializing in electron spectroscopy, and offering chromatography and detection methods, for chemical analysis for manufacturing, quality control, failure tests, and research and development in Chanhassen, Minnesota. ",Chemistry
2823247.txt,Quantum Simulations of Complex Many-Body Systems: Lecture Notes From a 2002 conference sponsored by the John von Neumann Institute for Computing. ,Chemistry
2825047.txt,NMR/ESR A short but useful link list of NMR/ESR software software. ,Chemistry
2824232.txt,"Wikipedia: Neptunium Notable characteristics, history, occurrence, isotopes, and weapons applications. ",Chemistry
2826243.txt,"Analusis European journal on analytical chemistry, was continued by Analytical and Bioanalytical Chemistry in 2002. ",Chemistry
2825347.txt,"SOLIDS simulation program Solid-state NMR simulation,version 2.2.13, 1998. A FORTRAN program to simulate SS NMR spectra. ",Chemistry
2823234.txt,"EPSRC National Service for Computational Chemistry Software Provides software, specialist consultation, computing resources, and software training to support UK academics. Directions, staff, news, and publications. ",Chemistry
2823229.txt,"ACS Division of Computers in Chemistry A unit of the American Chemical Society. Includes newsletters, programs of past and future division meetings, and information on awards presented by the division. ",Chemistry
2824096.txt,"Lenntech: Krypton Physical data, chemical properties, health and environmental effects. ",Chemistry
2824691.txt,"Wikipedia: Yttrium Properties of the element, including its history, applications, and characteristics. ",Chemistry
2824275.txt,WebElements: Nobelium Extensive information on history and properties. ,Chemistry
2823145.txt,"Synthetic Pages Free interactive database of practical and reliable organic, organometallic and inorganic chemical syntheses submitted by synthetic chemists. ",Chemistry
2825150.txt,UBC Newsletters: High Resolution NMR A series of Newsletter discussing various topics in NMR. From UBC. ,Chemistry
2822341.txt,"Central Connecticut State University Students pursuing the bachelor of science degree in chemistry may specialize in environmental chemistry or combine the study of chemistry with business management, computer science, or biology. ",Chemistry
2825386.txt,"Alexej Jerschow's Interactive NMR Frequency Map Very useful resource. You enter the proton Frequency, the range you want to see, and the spin. The table prints out a very handy chart of the receptivety of the different nuclei. ",Chemistry
2824612.txt,"WebElements: Tin Extensive information on history, uses, occurrence, compounds, and properties. ",Chemistry
2822781.txt,"SCP Science Manufacturer of equipment, reagents, standards and supplies for atomic absorption spectroscopy, ICP-MS, XRF, digestion and water analysis. Includes contacts for France, USA and distributors throughout Canada, with corporate office in Baie D'UrfÃÂ©, QuÃÂ©bec. ",Chemistry
2825427.txt,"Chemistry 4823 A near complete ""how to"" booklet for basic NMR techniques. Very useful for the beginner. ",Chemistry
2824999.txt,"Marie Curie (1867-1934) 1911 Nobel Prize in Chemistry for the discovery of the elements radium and polonium, by the isolation of radium and the study of the nature and compounds of radium. First person to win two Nobel prizes. ",Chemistry
2824731.txt,Applied Environmental Research Laboratories The AERL conducts pure and applied research in the environmental sciences and supports the training of highly qualified personnel in environmental chemical analysis. At Vancouver Island University. ,Chemistry
2824287.txt,"LANL: Osmium Sources, properties, handling, and uses. ",Chemistry
2824364.txt,"WebElements: Praseodymium Extensive information on history, uses, occurrence, compounds, and properties. ",Chemistry
2823767.txt,"ChemicalElements.com: Boron Basic information, atomic structure, and table of isotopes. ",Chemistry
2825840.txt,"VRML Periodic Table [Very basic date, requires VRML] Visual representations of the Bohr model of the atom in 3D. ",Chemistry
2826112.txt,"Canadian Journal of Chemistry Publishes outstanding research articles and comprehensive reviews by international contributors in analytical, inorganic, organic, and physical-theoretical chemistry. Articles on electrochemistry, surface chemistry, theoretical chemistry, bio-synthesis, physical organic chemistry, bioinorganic chemistry, analytical chemistry, and nuclear magnetic resonance also appear. ",Chemistry
2823036.txt,"Skalar Manufacturer of a range of automated chemistry analyzers for the environmental, pharmaceutical, agricultural, detergent, food and beverage laboratory. ",Chemistry
2825322.txt,MEXICO and MEX Chemical Exchange Lineshape Software. This is a set of programs for calculating the lineshapes in both coupled and uncoupled spin systems ,Chemistry
2826027.txt,"GMI Sells and repairs new, pre-owned, and refurbished analytical laboratory, clinical laboratory, hospital laboratory, biotechnology, and general laboratory instrumentation. [English, Espanol] ",Chemistry
2826221.txt,"Angewandte Chemie International Edition Published by the German Chemical Society, and features original contributions and review-type articles in all fields of chemistry, biochemistry, and materials science. ",Chemistry
2824397.txt,"LANL: Radon History, properties, uses, and handling. ",Chemistry
2823340.txt,"Department of Theoretical Chemistry: Vrije Universiteit Amsterdam Density functional quantum chemistry, molecular response properties, and computational studies of chemisorption and catalysis. ",Chemistry
2823239.txt,"Allesh Biosciences Labs Pvt. Ltd. Applies quantum mechanics, quantum chemistry, molecular dynamics and molecular mechanics methods for the simulation and study of structure and reactivity of chemical and biological systems. ",Chemistry
2822646.txt,"Mass Spectrometry Society of Japan Site in English. Contains member information, links, and employment opportunities. ",Chemistry
2823112.txt,Pittsburgh-Cleveland Catalysis Society Overview of activities and officers. ,Chemistry
2825530.txt,Natural Product Letters Publishes important contributions in the field of natural product chemistry. ,Chemistry
2823181.txt,Chemical Hazard Symbols (European/International Standard) Symbols suitable for transport and storage of hazardous chemicals. ,Chemistry
2826481.txt,"AOMix A program for molecular orbital analysis. It calculates the MO compositions of the constituent chemical fragments from the output files of various quantum-chemical packages, analyzes chemical bonding using overlap populations, and generates density-of-states spectra. License required. ",Chemistry
2824832.txt,"Schoenberg Center for Electronic Text and Image The Edgar Fahs Smith Image Collection contains over 3,000 images of scientists, laboratories, and scientific apparatus. A selection of these prints, engravings, and photographs is reproduced on this site. Photographs of any of these images may be ordered from an on-line order form. ",Chemistry
2823376.txt,"5th UppCon - December 2007 5th Uppsala Conference on Electron Capture and Transfer Dissociation: Fundamental and Applications -- Paris, France; December 3 - 5, 2007 ",Chemistry
2823095.txt,Sequence V1.5 A program for high throughput mass spectrometric sequence determination of linear and cyclic peptides originating from split-and-pool combinatorial libraries. ,Chemistry
2823912.txt,"ChemGlobe: Dysprosium Electronic, thermal, and steric data along with an isotope table. ",Chemistry
2822884.txt,"CE Exchange Offers monthly newsletters listing journal publications on small molecule applications using capillary electrophoresis, and biological separations using CZE, MEKC, isotachophoresis, chip technology and 2D gels. Maintained in S. Plainfield, NJ. ",Chemistry
2825106.txt,Shimming Ain't Magic The SAM Manual- The definitive shimming manual. Very useful for everyone. ,Chemistry
2825886.txt,"Printable Periodic Table [Very basic data] Minimalist table that provides symbols, atomic numbers, and atomic weight with four significant figures. ",Chemistry
2824849.txt,Amedeo Avogadro Brief biography and description of work. Explanation of Avogadro's number and its significance. ,Chemistry
2824065.txt,"Visual Elements: Iodine General and physical information, source, uses, biological role, key isotopes, and ionisation energies. ",Chemistry
2822731.txt,"Kingston Analytical Services Chemical analysis, and consultancy of chemical, pharmaceutical, and material samples, based in the School of Chemical and Pharmaceutical Sciences at Kingston University. ",Chemistry
2824867.txt,Antoine Lavoisier Wikipedia biography and description of his contributions to chemistry and biology. ,Chemistry
2823705.txt,"LANL: Arsenic History, properties, and uses. ",Chemistry
2824082.txt,"USGS Minerals Information: Iron Statistics and information on the worldwide supply, demand, and flow of the element (PDF format). ",Chemistry
2823999.txt,"ChemGlobe: Gold Electronic, thermal, and steric data along with an isotope table. ",Chemistry
2825735.txt,"Sames Group C-H Bond functionalization in complex organic synthesis, chemical probes for covalent protein modification and imaging of metabolic/signaling pathways. ",Chemistry
2824131.txt,"Corrosionsource.com: Lithium History, properties, sources, and uses. ",Chemistry
2822455.txt,"Department of Chemistry and Biomolecular Sciences, Macquarie University Research, staff, facilities, undergraduate and postgraduate programs, and news. ",Chemistry
2825912.txt,Fundamental Physical Constants from NIST The values of the fundamental physical constants provided at this site are recommended for international use by CODATA and are the latest available. ,Chemistry
2822737.txt,"Voelcker Consultants Offer advice on air, gases, dust food and focus in site investigations, in land reclamation, wastes management. Provides discussion forum on contaminated soil, links to Eclipse laboratories. Based in West London. ",Chemistry
2822269.txt,"Department of Chemistry, University of Calgary Offers information on undergraduate and graduate study, lists academic, support and technical staff and their contact details. Includes list of services and facilities offered within the Department. ",Chemistry
2824735.txt,"Michigan Environmental Laboratory Association MELA implements accreditation programs, aims to develop and apply better analytical methods, regulations and communication throughout the state, from East Lansing. ",Chemistry
2823339.txt,"York, Darrin M. Studies of nucleic acid chemistry using linear scaling quantum chemistry and hybrid quantum mechanics + molecular mechanics approaches. ",Chemistry
2823368.txt,"X Encuentro Latinoamericano de FotoquÃÂ­mica y FotobiologÃÂ­a 11 - 15 April, 2010 at La Serena, Chile. In Spanish and English. ",Chemistry
2823365.txt,"7th International Workshop on Silicon-based Polymers To be held June 27 - 30, 2010 at Lodz, Poland. It is designed to highlight advanced research and technological innovations and bring together scientists and engineers with interests in macromolecular organosilicon materials. ",Chemistry
2822993.txt,"Ardent Scientific Pty Ltd. Offer GC and HPLC training, troubleshooting and technical advice, with online ordering of chromatography supplies including syringes, inlet liners, ferrules, septa from Box Hill, Victoria, Australia. ",Chemistry
2823516.txt,Mr. Mitchell's Mad Science Lab Chemistry and physics resources for high school students and teachers. ,Chemistry
2822858.txt,"Analytical and Bioanalytical Chemistry An international journal with a mission to publish excellent research papers from all areas of analytical and bioanalytical science. Archive of journals since 1996, with abstracts free to search and view and the option of purchasing PDF full text. ",Chemistry
2826131.txt,"Chemical Papers Publishes fundamental studies, both experimental and theoretical on all branches of chemistry. ",Chemistry
2822429.txt,"University of Texas, Austin Department of Chemistry and Biochemistry ",Chemistry
2824327.txt,"WebElements: Platinum Extensive information on history, uses, occurrence, compounds, and properties. ",Chemistry
2824114.txt,Lenntech: Lawrencium Physical data and chemical properties. ,Chemistry
2826106.txt,Reactive Reports - Chemical News on the Web Web-based Chemistry Magazine bringing to the chemistry community the cutting edge reports of exciting developments in the world of the chemical sciences and related fields. ,Chemistry
2822796.txt,"Hekatech GmbH. Specifications of equipment for elemental and CHNSO analysis, pyrolysis system and consumables, from manufacturer in Wegberg and Hengelo, The Netherlands. ",Chemistry
2824531.txt,"Lenntech: Sulfur Physical data, chemical properties, health and environmental effects. ",Chemistry
2826509.txt,XymTex A latex2e package for generating structural diagrams. ,Chemistry
2822676.txt,AlyXan Manufacturer of compact and table-top FT-ICR mass spectrometer instruments including the B-TRAP1000. ,Chemistry
2825625.txt,"Carter Research Group Synthesis of Azaspiracid, Amphidinolide B1, Vacidin A and TMC-95A. ",Chemistry
2824058.txt,"Wikipedia: Indium Properties of the element, including its history, applications, and characteristics. ",Chemistry
2824984.txt,Atomic Structure Timeline Timeline for the development of atomic structure. Democritus (&amp;lt;1704) to Fermi (1950s+.) ,Chemistry
2826249.txt,"Liquid Crystal Group Hamburg Chiral liquid crystals, organic materials and glycolipids. Access to LiqCryst database. ",Chemistry
2823837.txt,"USGS Minerals Information: Cesium Statistics and information on the worldwide supply, demand, and flow of the element (PDF format). ",Chemistry
2824285.txt,"Lenntech: Osmium Physical data, chemical properties, health and environmental effects. ",Chemistry
2824524.txt,"WebElements: Strontium Extensive information on history, uses, occurrence, compounds, and properties of the element. ",Chemistry
2824407.txt,"LANL: Rhenium History, sources, properties, and uses. ",Chemistry
2823217.txt,"ETH: Pharmaceutical Chemistry Employing molecular simulation from spectroscopic, X-ray crystallographic, isothermal and microcalorimetry data to study the role of sugar moieties within proteins for recognition and binding. Contacts at the Institute for Pharmaceutical Science, Zurich, Switzerland. ",Chemistry
2826379.txt,"Wavefunction, Inc Producer of spartan, a quantum chemical calculation program with nice visualization opportunities. ",Chemistry
2825672.txt,"Krische Group Total synthesis, catalytic reaction development, organometallic chemistry and self-assembly. ",Chemistry
2825103.txt,"The Adelaide MRI Website A Home Made Collection of Web Base Resources on MRI Issues. A collection of useful links and resources concerning MRI, uses, theory and clinical. ",Chemistry
2823257.txt,"Computational Biology and Chemistry Publishes original papers and reviews in all areas of computational life sciences, such as nucleic acid and protein sequence research, molecular evolution, molecular genetics (functional genomics and proteomics), theory and practice of either biology-specific or chemical-biology-specific modeling, and structural biology of nucleic acids and proteins. ",Chemistry
2822617.txt,"Brandywine Research Laboratory, Inc. Offers testing services using Fourier transform, and supporting elemental analysis, ion exchange chromatography and scanning electron microscpy. Includes notes on spectra interpretation, equipment overview, prices and contacts in Newark, Delaware. ",Chemistry
2822399.txt,Texas Wesleyan University Chemistry Department. ,Chemistry
2823382.txt,Chemie.DE An information service for the German chemistry community. It provides search engines for chemistry and various databases for chemical information. ,Chemistry
2823989.txt,"ChemGlobe: Germanium Electronic, thermal, and steric data along with an isotope table. ",Chemistry
2824224.txt,"LANL: Neon History, compounds, properties, and uses. ",Chemistry
2823378.txt,"Rolf Claessen's Chemistry Index Links to freeware, discounted software, free databases, societies, spectroscopy resources, reaction mechanisms and online discussion forums. ",Chemistry
2822336.txt,"University of California, San Francisco Department of Biopharmaceutical Sciences. ",Chemistry
2822524.txt,"Severn Biotech Ltd. Manufacturer of reagents for immobilised metal-ion affinity chromatography, electrophoresis, peptide and oligonucleotide synthesis. Includes MSDS, list of global distributors and ordering contacts in Kidderminster, England. ",Chemistry
2823359.txt,"Spring 2009 National Meeting &amp; Exposition Organised by the Americal Chemical Society from March 22-26, 2009 at Salt Lake City. Provides information on the technical program, events and activities. ",Chemistry
2822777.txt,"KyoSpin Scientific Instruments Designs and manufactures high-frequency electron paramagnetic resonance spectrometers. An Anglo American venture, with choice of contacts. ",Chemistry
2824205.txt,"WebElements: Molybdenum Extensive information on history, uses, occurrence, compounds, and properties. ",Chemistry
2823921.txt,"WebElements: Einsteinium Extensive information on history, compounds, and properties. ",Chemistry
2825000.txt,"The Nobel Prize in Physics 1903 Nobel for the discovery of radioactivity in 1896, shared with Pierre Curie and Antoine Henri Becquerel. ",Chemistry
2826089.txt,"Silicone Spectator Web based technical information service that is intended to provide information on topics related to silicon, silicones and their applications. Published quarterly. ",Chemistry
2825556.txt,"Knapp, Spencer Includes contact information, research interests in chemistry and chemical biology, awards and honors and representative publications. ",Chemistry
2825533.txt,"Methods in Organic Synthesis Provides quick, cost-effective access to important new developments in organic synthesis. It covers such topics as new reactions and reagents, functional group changes, the introduction of chiral centres, and enzyme and biological transformations. ",Chemistry
2824064.txt,"USGS Minerals Information: Iodine Statistics and information on the worldwide supply, demand, and flow of the element (PDF format). ",Chemistry
2824257.txt,"Visual Elements: Nitrogen Animation, uses, physical information, and key isotopes. ",Chemistry
2822691.txt,"Mass Spec Analytical Ltd. Chemists specialising in trace detection of drugs and alcohol, using isotope ratio spectrometry, working with customs, defence and police from Bristol, England. ",Chemistry
2822738.txt,"HSPC Analytical Laboratory Specialist in LC-MS/MS analytical services for human clinical trials, in vitro and in vivo metabolic studies based in Westminster, CA. ",Chemistry
2826396.txt,"MEDIT - Molecular Extended Distribution in Information Technology French company working on software development and services in bioinformatics, cheminformatics and molecular modeling. Offers in-silico services for research and development in pharmaceutical, cosmetic, agrochemical, and biotechnology industries. ",Chemistry
2825725.txt,Pezacki Group Using chemical biology to understand the molecular mechanisms of host-pathogen interactions. ,Chemistry
2823863.txt,"ChemGlobe: Chromium Electronic, thermal, and steric data along with an isotopes table. ",Chemistry
2824548.txt,"EnvironmentalChemistry.com: Technetium Atomic structure, chemical and physical properties, and table of nuclides. ",Chemistry
2823269.txt,"Rapaport, Dennis C Includes table of contents for his book, java applets for related courses, and articles on the development of this subject ",Chemistry
2823043.txt,"Kebby Industries, Inc. Manufacturer and supplier of vial crimpers and decappers, including both manual and pneumatic models, for sealing or removing aluminum caps on vials and bottles. Range, profile and contacts in Rockford, Illinois. ",Chemistry
2822574.txt,"Laboratory for Bioanalytical Chemistry Research on methods and devices, including selective affinity, immunosensors and microarrays, for extraction and similar techniques at Technische UniversitÃÂ¤t MÃÂ¼nchen, Germany. ",Chemistry
2823182.txt,"Scientific and Forensic Services Inc Offers consultative, investigative, scientific, trial and litigation support services and expertise. ",Chemistry
2822278.txt,"Department of Chemistry and Biochemistry, University of Guelph Contains information on staff and students, course outlines and online course materials. ",Chemistry
2824055.txt,"USGS Minerals Information: Indium Statistics and information on the worldwide supply, demand, and flow of the element (PDF format). ",Chemistry
2823834.txt,"Visual Elements: Caesium Image, general and physical information, and key isotopes. ",Chemistry
2826155.txt,Russian Chemical Reviews (Uspekhi Khimii) Publishes reviews of new work originally published in Russian. ,Chemistry
2823155.txt,Munir's Pages Database containing experimental LogP values together with 2D and calculated 3D structures of more than 500 chemical compounds. ,Chemistry
2825097.txt,Alexej Jerschow NMR publications authored by Alexej Jerschow. ,Chemistry
2823900.txt,"EnvironmentalChemistry.com: Dubnium Atomic structure, physical properties, and table of nuclides. ",Chemistry
2825354.txt,"Spectrum Research, LLC. Develops and sells Computer Assisted Structure Eluicidation (CASE) programs to the pharmaceutical, biotech and chemical industries. ",Chemistry
2823724.txt,"ChemGlobe: Barium Electronic, thermal, and steric data, along with an isotope table. ",Chemistry
2825426.txt,"NMR Theory Tutorial A very well written and thought out NMR Theory tutorial, as well as two very good Power Points on the subject. ",Chemistry
2826489.txt,"Banned By Gaussian Site critical of Gaussian, Inc.'s licensing practices. Reports allegations of Gaussian banning ""competitors"" from using their product. ",Chemistry
2823613.txt,"Easy Constructed Electrode Kit Multipurpose electrochemical kit with voltammetric electrodes, amperometric electrodes and electrochemical accessories. ",Chemistry
2824709.txt,"EnvironmentalChemistry.com: Zirconium Atomic structure, chemical and physical properties, and table of nuclides. ",Chemistry
2823623.txt,"eDAQ Manufacturer of a range of potentiostats and electrochemistry software, as well as data recording and analysis tools. ",Chemistry
2825495.txt,Abbreviations of Chemical Compounds Searchable database. ,Chemistry
2824566.txt,"EnvironmentalChemistry.com: Terbium Atomic structure, chemical and physical properties, and table of nuclides. ",Chemistry
2825585.txt,"Aronis Offers fine organic substance samples for high throughput screening, pharmaceutical, agricultural, biotechnology and QSAR research. Custom synthesis of organic compounds also available. Moscow, Russia. ",Chemistry
2824150.txt,"Lenntech: Magnesium Physical data, chemical properties, health and environmental effects. ",Chemistry
2822636.txt,Canadian Society for Mass Spectrometry The Canadian Society for Mass Spectrometry hosts the annual LakeLouise Tandem Mass Spectrometry Workshop. ,Chemistry
2823846.txt,It's Elemental: Chlorine Basic physical and historical information. ,Chemistry
2826424.txt,CHED A chemical structure databases software for organic chemical databases including spectroscopic information. ,Chemistry
2822537.txt,"Bangalore Test House Offers chemical and microbiological analysis for pharmaceuticals and veterinary products, cosmetics, foods, coals, fuel products in Karnataka State, India. ",Chemistry
2822491.txt,"Synthetic Biomolecules Offers IS/LC-MS analysis and FMOC chemistry for custom synthesis. Overview of company, mg scale manufacture, purity, prices, including fluorescent labeling and multiple antigen conjugation, at San Diego, California. ",Chemistry
2823052.txt,"Thames Restek UK Ltd. Offers parts and accessories for GC, HPLC and sample preparation from Buckinghamshire, England. ",Chemistry
2823722.txt,"Wikipedia: Barium Properties of the element, including its history, applications, and characteristics. ",Chemistry
2825458.txt,WebSpectra - Problems in NMR More NMR practice problems and a great outline of spectral assignments methods. ,Chemistry
2824354.txt,"ChemGlobe: Potassium Electronic, thermal, and steric data along with basic information. ",Chemistry
2822990.txt,OSIRIS Software tool for method development and optimistation in liquid chromatography. Describes capabilities and provides pricing information. ,Chemistry
2822970.txt,"Sci-Con Distributor of systems, components and columns, with links to manufacturers, and ordering from Winter Park, Florida. ",Chemistry
2824852.txt,Dr. Stephen Babcock and the Original Butterfat Tester Photograph. ,Chemistry
2824810.txt,"TriMatrix Laboratories, Inc. Corporate information, federal services, including analysis of water, soil, sediment and air samples submitted to their labs at Grand Rapids, Michigan. ",Chemistry
2822426.txt,"Texas A&amp;M University, Commerce Chemistry Department ",Chemistry
2825177.txt,Oxford Instruments Supports a NMR and MRI systems for analysis and imaging. ,Chemistry
2825436.txt,Analyzing NMR spectra A multiple choice examination of simple NMR problems. Very instructive for beginners. ,Chemistry
2823663.txt,"Wikipedia: Aluminum Details the properties of the element, including its history, applications, and characteristics. ",Chemistry
2822299.txt,Scripps Research Institute Arnold and Mabel Beckman Center for Chemical Sciences. ,Chemistry
2826184.txt,"Chemical Science Supplement which draws together coverage from all RSC publications, providing a snapshot of the latest developments across the chemical sciences. ",Chemistry
2824372.txt,"ChemGlobe: Promethium Electronic, thermal, and steric data along with an isotope table. ",Chemistry
2824571.txt,"WebElements: Terbium Extensive information on history, uses, occurrence, compounds, and properties. ",Chemistry
2823716.txt,WebElements: Astatine Extensive information on history and properties. ,Chemistry
2822407.txt,Baylor University Department of Biochemistry. ,Chemistry
2823203.txt,"University of Graz: Department. of Pharmaceutical Chemistry Research and tuition in synthesis and analysis, including biotechnology and IT. Includes articles, related links, student pages and contacts for staff at the Institute of Pharmaceutical Sciences, Styria, Austria. ",Chemistry
2822683.txt,"Bio-Analytical Mass Spectrometry Facility Offers research on biomolecules, mainly DNA, RNA and nucleosides, using LC-MS/MS, ESI quadrupole oa-TOF. Includes equipment list, sample prep instructions, submission forms, login for clients, and contacts at Rega Institute for Medical Research, Leuven, Belgium. ",Chemistry
2822322.txt,"California State University, San Marcos Department of Chemistry. ",Chemistry
2824604.txt,"ChemicalElements.com: Tin Basic information, atomic structure, and isotopes table. ",Chemistry
2825365.txt,"Magnetic Moments, Magnetization and Nuclear Shielding Describes the efforts made in interpreting the high resolution Proton NMR studies in single crystalline solids. Simpler summation procedure for calculating induced fields within magnetized materials ",Chemistry
2825251.txt,"Tomco Technologies RF amplifiers for NMR/MRI applications from 10kHz to 1GHz. They also carry other RF components, T/R switchers. and LNA's. ",Chemistry
