file_name,text,class
1583836.txt,"Los Laureles Equine Rehabilitation Center Offers an underwater treadmill and European walker as well as ice boots. Works with veterinarians to bring horse back to full fitness. Carmel Valley, California. ",Animal
1588174.txt,"Alternative Veterinary Hospital Offers general medicine, surgery, boarding, and wellness services for dogs, cats, ferrets, rabbits, rats, and chinchillas. Carrollton. ",Animal
1586205.txt,"The Cat Veterinary Clinic List of services and adoption information. Houston, Texas. ",Animal
1583948.txt,"Animal Wellness Connection Lorna Boydston is a certified small animal massage practitioner providing canine massage therapy in the Eastern Washington and northern Idaho areas. Includes details of her qualifications and experience, the services offered and FAQ. ",Animal
1586477.txt,"Pima North Animal Hospital Full service companion animal hospital located in Scottsdale. Includes details of the services and facilities, the vets, staff, location and hours. Grooming and boarding offered. ",Animal
1585580.txt,"Vet Surgeon Portal for all veterinary practitioners. Includes professional news, forum, jobs, products, and training calendar. Based in the United Kingdom. ",Animal
1587406.txt,"Oakland Veterinary Referral Services 24-hour emergency and specialty small animal practice located in Bloomfield Hills. Doctor profiles, referral forms, photo gallery, and information center. ",Animal
1587677.txt,"Prospect Park Animal Clinic Brooklyn clinic providing medical, surgical, and dental services to pets, as well as grooming and boarding services. Office hours, clinic information, and links. ",Animal
1587670.txt,"Atlantic Animal Care General practice hospital in Brooklyn. Pet care information, newsletter, and related links. ",Animal
1587445.txt,"Highland Veterinary Hospital Full service small animal clinic. Services offered include health maintenance, diagnostics, laboratory, surgery, X-ray, ultrasound, surgery, rehabilitation, dental and boarding. ",Animal
1586509.txt,"Veterinary Vision Specialty practice in San Francisco and San Mateo dedicated to the diagnosis and treatment of animal eye diseases. Ophthalmology information, staff profiles, hours of operation, and forums. ",Animal
1586187.txt,"South Mountain Equine LLC Ambulatory equine and camelid veterinary service located in Middletown, MD. Preventative health care, vaccinations, emergency care, dentistry, medical and surgical care are offered to clients at their premises. ",Animal
1584586.txt,"Cat Man Do Dr. Arnold Plotnick speaks about professional life experiences as an expert in his field of feline veterinary medicine in Manhattan, NY. ",Animal
1588091.txt,"Grassmere Animal Hospital Full service animal hospital. Services provided, tour of facility, and staff information. Nashville. ",Animal
1587126.txt,"Petsburgh Pet Care, Inc. Full-service veterinary hospital for cats and dogs in Lafayette. Information about doctors and services including boarding and grooming. ",Animal
1587964.txt,"Fairmount Animal Hospital Information on their services including grooming and boarding, pet care articles, and contact information. Philadelphia. ",Animal
1587216.txt,"Goshen Animal Clinic Small animal facility located in Prospect. Offers medical, boarding and grooming services. Includes staff profiles, newsletter, and forms. ",Animal
1585725.txt,"Veterinary Emergency and Critical Care Society Veterinary emergency association providing veterinary emergency information to veterinarians, veterinary staff, and veterinary emergency clinics. Veterinary emergency classified ads and veterinary emergency medical articles. ",Animal
1588416.txt,"Animal Clinic East Veterinary practice for pets in Walla Walla. Provides staff profiles, list of services, pet wellness care, clinic locations, boarding, grooming, links and adopt a pet service. ",Animal
1585835.txt,"The South African Veterinary Association Provides information on the Association, membership, Community Veterinary Clinics and information for the public on finding a vet and general pet care. ",Animal
1587521.txt,"Ericson Veterinary Hospital Small animal clinic in Blue Springs. List of services, information about their staff and facility, and frequently asked questions. ",Animal
1586928.txt,"Doral Centre Animal Clinic Full service companion animal and emergency hospital. Includes a virtual tour, details of the services offered and a news blog. ",Animal
1585582.txt,Nearly Dr Ferox The blog of a veterinary student at Melbourne University during the last two years of her degree course. ,Animal
1585436.txt,"Veterinary Secrets Dr. Andrew Jones, DVM, offers a free e-book and free e-course providing quick and simple methods that can be used to heal pets at home. ",Animal
1585220.txt,"Equine Wellness Services Nancy Hall, certified equine therapist, uses Electro-Acuscope Myopulse Therapy System to aid in correcting a wide range of neuromuscular conditions commonly affecting athletic horses. Located in Beaumont, CA, USA. ",Animal
1586654.txt,"Cabrillo Veterinary Hospital Serving cats, dogs, rabbits, and rats. Hours, list of services, and a map. San Diego. ",Animal
1586496.txt,"Hillcrest Animal Hospital Small animal, avian and exotics facility located in Little Rock. Provides details of the medical, surgical, dental and wellness services offered, the doctors, staff, location and hours. ",Animal
1586019.txt,"Carlton Vet Surgery Companion animal clinic presents details of services, a newsletter, and information about puppy school. ",Animal
1586456.txt,"Alta Mesa Animal Hospital Dr. Jill Patt and her staff provide a full service veterinary medicine facility at Mesa offering small animal surgical and treatment options for pets including birds, rabbits, rodents, reptiles and ferrets. ",Animal
1586208.txt,"Cats Love House Calls Mobile veterinary service in Austin, Texas. ",Animal
1586519.txt,"Animal Hospital of San Jose Full service cat and dog clinic. Hours of operation, list of services, and contact information. ",Animal
1583669.txt,"Animal Health, Emerging Animal Disease (AHEAD) Federation of American Scientists' project for proactive surveillance of zoonoses and other animal diseases. Includes information on rabies, West Nile fever, ehrlichiosis, equine encephalitis, anthrax, Pfiesteria, ""mad cow"" disease, deformed frogs, and diseases of both wildlife and farm animals. ",Animal
1587360.txt,"PawSteps Veterinary Center Full service companion animal hospital in Northbridge. Details of services offered, pet health information, hospital tour, directions and office hours. ",Animal
1585160.txt,"Animal Health Foundation Donates funds to major researchers in the field of laminitis. Also offers information to help owners prevent their horses from becoming victims of this painful, crippling disease. ",Animal
1586910.txt,"South Kendall Animal Hospital Companion animal facility located in Miami. Provides details of the services offered, the doctors, staff, location and hours. ",Animal
1584557.txt,"Canine Distemper in Ferrets Article by Susan Brown, DVM. ",Animal
1588342.txt,"Burke Animal Clinic Dog and cat clinic. Information about staff, services, and location. ",Animal
1584637.txt,"Lymphoma (Feline) Lymphoma is a cancer of lymphocytes and one of the most common forms of cancer diagnosed in cats. Diagnosis, overview and treatment. ",Animal
1586936.txt,Knowles Animal Clinics Veterinary practice for dogs and cats with several offices in Miami and a 24 hour emergency service. ,Animal
1585473.txt,"American College of Veterinary Nutrition Information on bylaws and constitution, education programs, board members, list of diplomates, committees, forms for applicants, and board meetings. ",Animal
1583984.txt,Parkway Veterinary Hospital and Pet Rehabilitation Providing routine and emergency care and physical rehabilitation with referral from your current vet. ,Animal
1584812.txt,Cattle Diseases Factsheets form the Florida Extension Service. ,Animal
1584198.txt,"Reproductive Disorders of the Hen Parrot Presents common problems in female birds such as egg binding, prolapse, infections, and peritonitis. ",Animal
1587462.txt,"North Shore Veterinary Hospital Companion animal clinic in Duluth. Hospital tour, staff, location, hours, classes and photos. ",Animal
1584706.txt,"Inflammatory Bowel Disease Description of the disease, methods of diagnosis, treatments and prognosis. ",Animal
1586728.txt,"Kipling Veterinary Hospital and Wellness Center List of services, newsletter, and staff profiles. Lakewood. ",Animal
1586781.txt,"Cat Clinic Veterinary hospital for cats only. Offering health care, feline medicine, surgery and nutrition services. Danbury. ",Animal
1588160.txt,"Texas Aid to Animals Dr. Bob Hardy offers dentistry, surgery, spay and neuter, and vaccination services. Austin. ",Animal
1587437.txt,"Kalamazoo Animal Hospital 24-hour companion animal emergency clinic. Office hours, list of services, resource library, and links. ",Animal
1588502.txt,Southeastern Cooperative Wildlife Disease Study (SCWDS) Providing high quality wildlife disease expertise to State and Federal Agencies responsible for wildlife and domestic livestock resources. ,Animal
1583795.txt,"Equine and Animal Healing Tracy Emms is a Reiki master, teacher, angel therapist and animal healer based in north east England. She offers Reiki for animals, explains the benefits of Reiki and provides information on consultations. ",Animal
1586993.txt,"Just Pets Veterinary Hospital Small animal veterinary facility located in Cumming. Services offered include medical care, hydrotherapy, chiropractic, daycare, boarding, pet grooming and training classes. ",Animal
1584189.txt,"Why Caffeine is Toxic to Birds Article discusses the effect of certain foods, such as chocolate, on the avian nervous system. ",Animal
1586569.txt,"Hazel Ridge Veterinary Clinic Progressive full service small animal hospital caring for dogs, cats, rabbits, and pocket pets. Educational articles, their policies, and staff biographies. Fair Oaks. ",Animal
1587921.txt,"Cardiology Northwest Oregon's only veterinary cardiology specialty center, providing specialty care for pets with heart disease. Site features helpful articles, online encyclopedia, details on fees and services, directions to facility, online store and e-prescriptions. ",Animal
1587988.txt,"Media Veterinary Hospital Full-service, small animal practice providing wellness, medical, surgical and dental care. Provides details of the services, the vets, staff, location and office hours. ",Animal
1586308.txt,"Endell Veterinary Group Small animal, large animal and equine practice in Salisbury, Wiltshire. Site details facilities, hours and staff. There are fact sheets and case histories, practice news and a children's page. ",Animal
1585228.txt,"Mechanics for the Equine Athlete Heidi Pichotta offers soft tissue therapies for equines and specializes in performance horses. Provides details of the different modalities offered, clinics to educate owners and a saddle-fitting service. Serving MN and WI. ",Animal
1587732.txt,"Macedon Veterinary Care Full service companion animal and avian veterinarian hospital. Provides details of the services and facilities, location and hours. ",Animal
1585304.txt,Guinea Pig Health Care Provides general guidance on identifying health problems and administering first aid. ,Animal
1585802.txt,"Indiana Veterinary Medical Association Provides information on membership, education, events, news, consumer information and the Indiana Animal Health Foundation. ",Animal
1588428.txt,Eastside Avian &amp; Exotic Medical Center Providing care to birds and exotic animals. Biographies of the doctors and a list of services. Kirkland. ,Animal
1586826.txt,"Bright Cross Animal Clinic Community veterinary center in Venice. Online reference encyclopedia, frequently asked questions, office hours, and fees. ",Animal
1585178.txt,"Northwest Equine Dentistry Dr Mary DeLorey provides services throughout the state of Washington, USA, and presents articles and photographs about her work. ",Animal
1587133.txt,"Village Pet Doctor Small animal clinic in Zionsville. List of services, hours of operation, driving directions, staff members and links. ",Animal
1588182.txt,Long Drive Dog &amp; Cat Hospital Services information and map to location. Houston. ,Animal
1585554.txt,Herp Vet Connection A listing of client-recommended reptile and amphibian veterinarians. ,Animal
1587883.txt,Animal Medical and Surgical Hospital Specializing in personal pet care and exotic animal medicine/surgery. List of services and veterinarian biographies. Tulsa. ,Animal
1584334.txt,"Rabies Information on the course of this disease, its transmission, the law regarding animal bites, human exposure and animal quarantine. ",Animal
1588492.txt,"Spring Creek Animal Hospital Veterinary care for dogs, cats, birds, pocket pets, and exotics. Information on their staff, services, boarding, and grooming. Jackson. ",Animal
1586642.txt,"Alondra Animal Hospital Veterinary care for cats and dogs in Gardena. Basic information on staff, list of services, and location. ",Animal
1587644.txt,"Lovington Veterinary Clinic Providing small animal and exotic medical care. List of services, office hours, clinic policies, and news. ",Animal
1586480.txt,"Mobile Veterinary Service Provides veterinary house call services for pets in the Greater Phoenix Metropolitan Area. Dr Daniel Martin offers physical examinations, routine and preventive healthcare, vaccinations, diagnostic testing and compassionate home euthanasia. ",Animal
1584720.txt,"Feline Diabetes Community Discussion forum for the owners of diabetic cats providing support, advice, general chat and sharing experience. ",Animal
1587869.txt,"The Animal Hospital of Polaris Full service companion animal hospital at Lewis Center providing medical, surgical and dental care. Includes details of the services and facilities, the vets, staff, location and hours. ",Animal
1585469.txt,Poison Prevention Prevention Tips The Cincinnati Drug and Poison Information Center offers safety tips to prevent poisoning in children and pets. ,Animal
1585653.txt,"IDEXX Laboratories Veterinary diagnostic services and DNA-based testing for avian, small, and large animals. Includes services, news, and contact information. ",Animal
1583769.txt,Sidereus Healing for Animals Provides web-based courses in pure energy healing for animals leading to diploma certification as a Sidereus Healer (Animals). ,Animal
1587762.txt,"Parkway Animal Hospital List of services, emergency information, and pet care articles. Cary. ",Animal
1586233.txt,"NineLives Hong Kong veterinary surgery devoted exclusively to cats. It offers vaccinations, wellness checks, dentistry, kitten training, surgery and hospitalization. ",Animal
1584475.txt,"Enteromyxosis (Myxidiosis) Provides details of this condition caused by an endoparasite, its consequences and management advice. ",Animal
1584394.txt,Bovine Spongiform Encephalopathy: Mad Cow Disease Factsheet on this condition from the USDA Food Safety and Inspection Service. ,Animal
1585013.txt,"Canine Parvovirus Provides information on the virus that causes this infection, how it is acquired, the physical illness, its treatment, diagnosis, care of the sick dog and prevention. ",Animal
1585964.txt,"Ku-Ring-Gai Veterinary Hospital Clinic history, staff biographies, list of services, and office hours. North Turramurra. ",Animal
1584409.txt,"Lincospectin Sterile Solution Product information on Pharmacia's lincomycin and spectinomycin antibiotic for beef cattle, dairy cattle, swine, poultry, and sheep. ",Animal
1588025.txt,"Harbor Animal Hospital Providing care for small animals, including exotics and pocket pets. Includes details of services, staff profiles, forms, articles, FAQs and office hours. Located in Barrington. ",Animal
1585570.txt,NetVet Veterinary Resources Large collection of veterinary medical and animal related internet resources. ,Animal
1585045.txt,Great Danes and Wobblers Personal account of the results of alternative treatment. ,Animal
1586420.txt,"Sun Lakes Animal Clinic Small animal practice. Practice information, encyclopedia, news, emergency contact information, and frequently asked questions. ",Animal
1588053.txt,"Gaffney Animal Hospital Full service small animal and exotics practice. Includes details of the services and facilities, the vets, staff, location and hours. ",Animal
1585772.txt,"American College of Veterinary Internal Medicine Foundation Non-profit organization created in 2000 to support and advance the work of veterinary specialists. Provides information on the foundation, making a donation, grants, information for pet owners and public awareness. ",Animal
1584469.txt,"Infectious Pancreatic Necrosis Provides information on the causative agent of IPN, a virus of the family Birnaviridae, its hosts, transmission, sources, occurrence and clinical diagnosis. ",Animal
1586375.txt,"Veterinarian Directory A list over of 29,000 veterinarians, veterinary clinics and emergency veterinary services in the United States. ",Animal
1585105.txt,"International Society for Equitation Science Not-for-profit organisation aiming to facilitate research into the training and welfare of horses. Provides information on the officers, membership, conferences and links to other organisations. ",Animal
1587566.txt,"A Plus Animal Hospitals Veterinarian hospitals serving the greater Reno and Sparks areas. Online tour, staff profiles, and on-line appointment forms. ",Animal
1587365.txt,"Pittsfield Veterinary Hospital Provides information on the doctors, services offered, pet library, pet supplies, pet grooming and the Shaker Hill Pet Resort. ",Animal
1587063.txt,"Mid North Animal Hospital Chicago-based clinic for dogs and cats. List of services provided, office hours, and pet articles. ",Animal
1588299.txt,"Emery Animal Health Veterinary clinic providing services for large and small animals including on line vet medicines and supplies. Offers veterinary encyclopedia, cow calf management, and USDA state regulations. ",Animal
1587387.txt,"Animal Hospital &amp; Pet Complex of Lowell Full service veterinary hospital with boarding kennel in Lowell. List of services, staff profiles, map, newsletter, virtual hospital tour, hours of operation, and feedback form. ",Animal
1585410.txt,"Leptospirosis Provides information on this disease, its causes and signs, spread, diagnosis, risk to humans, treatment and control. ",Animal
1585642.txt,"Kansas State Veterinary Diagnostic Laboratory Full-service, AAVLD-accredited, laboratory offering a complete range of diagnostic and consultative services to the veterinary and animal health community in Kansas and the nation. ",Animal
1587575.txt,"West Charleston Animal Hospital Small animal facility located in Las Vegas. Provides details of the services offered, the doctors, staff, location and hours. ",Animal
1586225.txt,"Cat Care Professionals Specialist veterinary hospital in Lake Oswego, Oregon. Provides details of the services and facilities, the vets, staff, location and hours. ",Animal
1585209.txt,"Colorado Equine Massage Equine sports massage therapist based in Elizabeth. Provides details of the services offered, the therapist's qualifications and information on when a horse may need massage therapy. ",Animal
1585070.txt,"Dog Food Advisor Provides information on canine nutrition, commercial dog food ratings, reviews and current recall information. ",Animal
1587957.txt,Brandywine Veterinary Services Large animal veterinary clinic in Honey Brook. Biographies of the veterinarians and a map of their service area. ,Animal
1586957.txt,Greater Atlanta Veterinary Medical Group Hours of operation and doctor's biography. Marietta. ,Animal
1586979.txt,The Veterinary Clinic Details about the practice and office hours. Marietta. ,Animal
1586913.txt,"Pebble Creek Animal Hospital and Pet Resort Small animal veterinary clinic in Tampa. Encyclopedia, frequently asked questions, prescription service, and practice information. ",Animal
1585979.txt,Epping Veterinary Clinic List of services and staff profiles. ,Animal
1584519.txt,"Reportable Diseases, Immediately Notifiable and Annually Notifiable Diseases The Canadian Food Inspection Agency lists the animal diseases that farmers are required to report. ",Animal
1585928.txt,Al Safa Veterinary Clinic: Dubai Full service veterinary hospital providing medical and surgical care and a full range of therapeutic and prophylactic services for pets. ,Animal
1584012.txt,"Holistic Therapy - Treatments and Consultations Maria Kirkman offers holistic therapies, consultation and treatments for those who seek a more natural approach to animal health care. Located in New Zealand. ",Animal
1587210.txt,"Animal Care Clinic Full service companion animal veterinary facility located in Lexington. Includes a photographic tour, staff directory, FAQ, forms, new client registration and a newsletter. ",Animal
1585039.txt,"Diabetes in Dogs Provides advice on caring for a diabetic dog with information on diagnosis, diet, exercise and insulin therapy. Includes an insulin injection demonstration. ",Animal
1585767.txt,"American Society of Laboratory Animal Practitioners Features history, membership information, and objectives. ",Animal
1587224.txt,"Staring Plaza Veterinary Center Full-service small animal medical facility in Baton Rouge. Provides information on the veterinary team, services offered, boarding, grooming and pet advice. ",Animal
1587904.txt,"High Desert Veterinary PC Small animal and equine practice in Bend. Information about their staff and services, online encyclopedia, and store. ",Animal
1588136.txt,"Boulevard Animal Hospital Full-service hospital offering surgery, ultrasound, dentistry, x-ray, preventative care, diagnosis and treatment, full in-house laboratory, and boarding. Staff profiles and pictures of their facilities. Colleyville. ",Animal
1588220.txt,Animal Fertility Clinic Specializing in both male and female canine reproduction. Canine semen freezing and transcervical insemination procedures offered. Forney. ,Animal
1585821.txt,"Tri-County Veterinary Medical Association TCVMA serves Whatcom, Skagit, Island, and San Juan Counties in Washington State. Provides information on membership, continuing education, meetings and events. ",Animal
1587874.txt,"Stringtown Animal Hospital Staff biographies, virtual tour, emergency information, and articles on pet care. Grove City. ",Animal
1584389.txt,Washington State Department of Agriculture (WSDA) BSE Page Information and resources on Bovine Spongiform encephalopathy. ,Animal
1585590.txt,"Vet Moves Community site for veterinarians and veterinary students. Vets can contribute articles, case studies, photographs and videos. ",Animal
1586932.txt,"Siegel TLC Animal Clinic Full service companion animal hospital in North Miami. Includes details of the services and facilities, the vets, staff, location and office hours. ",Animal
1585628.txt,"Axiom Veterinary Laboratories Ltd Leading UK veterinary diagnostic referral laboratory specialising in clinical pathology, expert advise and interpretation of results. Laboratories in London, St. Helens, Dublin and Teignmouth Devon, England. Includes company information and services. ",Animal
1588328.txt,Centreville Animal Hospital Small animal practice of veterinary medicine and surgery with four doctors providing wellness care. Centreville. ,Animal
1584461.txt,"Vaccine Management Guide for the Control of Enteric Redmouth Disease This bulletin gives guidance on the optimum timing of oral vaccination depending on the ERM disease cycle, the health status of the fish, the water temperature and the nutritional status of the fish. ",Animal
1587665.txt,"Animal Medical of New City General practice hospital features newsletter, staff profiles, list of services, pet care tips, lost and found listings, pictures of animals available for adoption, frequently asked questions, and job listings. ",Animal
1587846.txt,"Lebanon Small Animal Clinic Full service veterinary facility. Provides details of the services offered, staff profiles, policies, emergencies and FAQ. ",Animal
1584898.txt,"Canine Amputees Provides information for owners of canine amputees and people facing the decision of whether to amputate. Includes news, advice, photographs and stories of various three legged dogs. ",Animal
1588453.txt,"Dunbar Animal Hospital List of services, office hours, and contact information. ",Animal
1588110.txt,"East Ridge Animal Hospital Veterinary practice. Boarding, dental and surgical services, directions, and contact information. ",Animal
1583715.txt,Aromatherapy A Pomeranian breeder describes her use of aromatherapy with her dogs. Suggested blends and combinations are given. ,Animal
1585289.txt,Plants Poisonous to Goats Scientific article from the Extension Goat Handbook by the National Agricultural Library. ,Animal
1585465.txt,Instant Pet Help Advice and information from Registered Animal Health Technologists and a Doctor of Veterinary Medecine including emergencies and routine pet care. ,Animal
1588322.txt,"Clocktower Animal Hospital Small animal avian, reptile, and pocket pet veterinary practice in Herndon. List of services, contact information, staff profiles, map, clinic tour, and patient forms. ",Animal
1584130.txt,Evaluating Birdpoop Monitoring bird droppings can help identify illness in a bird. By Birds n Ways. ,Animal
1585831.txt,"Center for Indonesian Veterinary Analytical Studies (CIVAS) CIVAS is an NGO that specializes in veterinary medicine, animal health and food safety. Includes news, opinion, activities and publications. English and Indonesian. ",Animal
1585537.txt,Niacin ProVet healthcare information article on the role on niacin in pets. ,Animal
1586868.txt,Pet Dental Services - Non-Anesthetic Teeth Cleaning Providers of anesthesia-free dental care for dogs and cats under the supervision of licensed veterinarians. Provides details of veterinarians who offer this service in Florida and California. ,Animal
1583913.txt,Lang Institute for Canine Health Massage school for the therapist dedicated to animal massage. ,Animal
1585591.txt,Veterinary Innovations Veterinary compliance consultants helping clinics assess the proportion of their customers that accept and follow through treatment recommendations to help the doctors and technicians give quality recommendations to pet owners. ,Animal
1587134.txt,"College Mall Veterinary Hospital Small animal clinic in Bloomington. List of services, hours of operation, driving directions, and links. ",Animal
1584015.txt,"DrBergeron.Net Dr. Bergeron has focused on complementary and alternative veterinary medicine since 1997, and designs and hosts veterinary and animal health web sites. ",Animal
1584768.txt,Do Cats Need Fiber? Article on this subject which includes information on the addition of psyllium husk to cat food. ,Animal
1588248.txt,"Castlerock Pet Hospital Treats dogs, cats and exotics. Includes hours, services offered and staff profiles. Georgetown. ",Animal
1585420.txt,"AAHA Healthypet Pet care resources by the American Animal Hospital Association to find a veterinarian, veterinary clinic or animal hospital for pets and provide pet care tips to pet owners. ",Animal
1585236.txt,"Centered Equine Keely Ouellette-Danis is certified through Equissage and offers full body massages and pre and post event massages serving CT, MA and RI. ",Animal
1588452.txt,"South Huntington Animal Hospital Full service companion animal hospital providing wellness, medical, surgical and dental care. Includes details of the services and facilities, the vets, staff, location and hours. ",Animal
1587324.txt,"Paw Prints Pet Hospital Full service small animal hospital located in Rosedale. Includes a virtual tour and provides details of the services offered, the location and hours. ",Animal
1584226.txt,"Respiratory Diseases The American Poultry Association provides information on several infectious diseases, the incubation periods and length of treatment. ",Animal
1585812.txt,"Rhode Island Veterinary Medical Association Provides information on the association, information for veterinarians and guidance for pet owners. ",Animal
1584136.txt,"Thyroid Testing in Avian Species Describes this controversial test, signs of hypothyroidism, and emphasizes the importance of making a careful diagnosis. ",Animal
1584416.txt,American Veterinary Identification Devices AVID provides information about RFID microchip permanent identification technology and their products. ,Animal
1584131.txt,Avian Biotech: Avian Disease Center Offers testing for many avian diseases affecting all kinds of birds. Including DNA sexing. ,Animal
1586300.txt,"Animal Medical Centre Referral Services Small animal veterinary referral service located in Manchester and in Thurnscoe, South Yorkshire. Details of services, fees, facilities, and staff. ",Animal
1585526.txt,"Pharmaceutical Companies Entering Dietary Supplement Market Article by Wendel Belfield, DVM on the unsuccessful movement in 1994 of private interest groups to control food supplements as prescription drugs, and its affect on the nutraceutical industry. ",Animal
1585250.txt,"Athens Equine Massage Gail Smith is a certified equine sports massage therapist, based in Georgia, USA. She explains the benefits and provides testimonials and FAQ. ",Animal
1585541.txt,Vitamin E ProVet healthcare information article on vitamin E as an essential component of every pet's diet. ,Animal
1586037.txt,"Rossetti Veterinary Center Staff profiles, pet care tips, and virtual tour. Edmonton. ",Animal
1585349.txt,"Lumps, Bumps and Cysts in Rats Article by Mia Carter on how and why cysts and abscesses develop, their characteristics and treatment. ",Animal
1585462.txt,"Ask the Vet Online vet answers pet health questions, providing advice on problems affecting cats, dogs and other small animas. ",Animal
1585989.txt,Samford Valley Veterinary Hospital Description of their staff and services. ,Animal
1583893.txt,Pets Canada Article discusses advantages of using veterinary homeopathy. ,Animal
1587362.txt,"Canton Veterinary Hospital Small animal clinic also offering boarding, grooming and obedience training. Provides a hospital tour and details of staff, services offered and hours. ",Animal
1587380.txt,"Court Street Animal Hospital Full service companion animal veterinary hospital at Plymouth. Includes pet library, location, emergency contacts and hospital policies. ",Animal
1584376.txt,"Poisonous Plants for Birds A listing of plants which are poisonous for birds, and a listing of those that are safe. ",Animal
1585984.txt,Ashgrove Avenue Veterinary Clinic Office hours and contact information. ,Animal
1584454.txt,Caligiasis in the Chilean Salmon Farming Industry Provides information on this parasitic disease which affects marine fish off the coast of Chile. ,Animal
1585714.txt,"University of Wisconsin School of Veterinary Medicine Includes departments, admissions, employment, research, and programs. ",Animal
1585132.txt,"Equine Head Shaking Syndrome Describes this distressing condition and provides information on research findings, the evaluation of current treatments and the need to continue to look for new and better remedies. ",Animal
1586336.txt,"Pet Care Vets Veterinary practice in Levenshulme, Manchester and Heaton Chapel, Stockport. Includes details of services offered, staff, opening hours and directions. ",Animal
1586922.txt,"Jacaranda Animal Hospital Companion animal practice in Venice. Provides details of the services and facilities, the staff, location and hours. ",Animal
1586940.txt,"Animal Hospital of West Port St. Lucie Small animal veterinary facility. Provides details of the medical, surgical, dental and wellness care services offered, the doctors, staff, location and hours. ",Animal
1587240.txt,"Sherwood South Animal Hospital Small animal clinic in Baton Rouge. List of services, hours of operation, driving directions, and links. ",Animal
1587567.txt,"Valle Verde Pet Hospital Small animal facility located in Henderson. Provides details of the medical, surgical, dental and wellness care services offered, the doctor, location and hours. ",Animal
1583735.txt,"Veterinary Chiropractic Article on the pitfalls of having your animal adjusted by a veterinarian not trained in chiropractic, or a chiropractor not trained in veterinary medicine. ",Animal
1585118.txt,"Tetanus Information Page - Equine Information concerning the cause, signs, treatment, and control of equine tetanus. Presented by CSL-Equivac. ",Animal
1583671.txt,National Biosecurity Resource Center A United States data resource to enable preparation for animal health emergencies. ,Animal
1585088.txt,Freedom Spot On for horses Permethrin fly repellent for horses applied every two weeks. How to use and product specifications. ,Animal
1588374.txt,"Strawbridge Animal Care Small animal facility located at Virginia Beach. Provides details of the services offered, the doctors, staff, location and hours, a virtual tour and FAQ. ",Animal
1587415.txt,"Cottonwood Veterinary Center Full-service small animal veterinary hospital located at Jenison. Provides details of services, staff, facilities and resources. ",Animal
1586200.txt,"The Cat Doctor of Dover Dover, New Hampshire. Medical, surgical, and dental veterinary care. Boarding, grooming and bathing, consultation for behavioral and nutritional problems, and grief counseling. ",Animal
1585390.txt,Swine Theriogenology Information from the School of Veterinary Medicine at Louisiana State University on reproduction in pigs. ,Animal
and_Diseases_1594026.txt,"EndocrineWeb - Common Tests to Examine Thyroid Gland Function Discusses T4, T3, TBG, TSH, TRH, RAI uptake, scans, needle biopsy, and ultrasounds. ",Conditions
and_Diseases_1593268.txt,"Primary Biliary Cirrhosis Support Group For those who suffer from PBC and other autoimmune liver diseases, their family members, and friends. Includes chat room, message boards, email lists, and recipes from members. ",Conditions
and_Diseases_1591619.txt,"PapScreen Victoria Provides information and support on Pap Tests (Smears). Provides answers to common questions, information sheets and details for Health Professionals. ",Conditions
and_Diseases_1595468.txt,"National Organization for Rare Disorders: Mediterranean Fever, Familial Includes synonyms and abstract. ",Conditions
and_Diseases_1589951.txt,"Enhancement, Inc A nonprofit foundation whose purpose is to teach and disseminate material relating to health and/or wellness, through videos, publications, and lectures. ",Conditions
and_Diseases_1601009.txt,"MedlinePlus: Hyponatremia Illustrated article offers alternative names, incidence and risk factors, signs and tests, treatment, and prognosis. ",Conditions
and_Diseases_1589546.txt,Thalassaemia Society of Victoria Inc. Australia. ,Conditions
and_Diseases_1595230.txt,Renal Agenesis Surveillance -- United States Results of a study using data from the Birth Defects Monitoring Program. ,Conditions
and_Diseases_1601797.txt,Mental Health Net - Circadian Rhythm Sleep Disorder Symptoms General symptoms of circadian rhythm sleep disorder. ,Conditions
and_Diseases_1594532.txt,"DBMD - Brainerd Diarrhea No cause for this illness has been found yet. Includes source of infection, symptoms, prevention, and outbreaks. ",Conditions
and_Diseases_1592380.txt,Cameroon Deaf Empowerment Organisation A non-profit organization whose aim is to promote the self-reliance and independence of the deaf population in Cameroon. ,Conditions
and_Diseases_1601998.txt,"Soiling Solutions Offers encopresis (soiling) and enuresis (daytime bladder problems and bedwetting) treatment options. Articles, research findings, and treatment programs. ",Conditions
and_Diseases_1594159.txt,"Yahoo Health - Eye &amp; Vision Care Find information on eye and vision conditions and topics including glaucoma, macular degeneration, allergic conjunctivitis, low vision, and cataracts. ",Conditions
and_Diseases_1597871.txt,"Ankylosing Spondylitis International Federation World-wide roof organization, lists addresses and additional data of self-help societies of patients suffering from this or related diseases in 30 countries. ",Conditions
and_Diseases_1592273.txt,"Project for New Mexico Children Who Are Deafblind Technical assistance, training, distance education, and networking information to families, service providers, and individuals, birth through 21, who are deafblind. ",Conditions
and_Diseases_1600338.txt,"Transient Ischemic Attack Information sheet on TIAs (which are also known as ""mini strokes""). Published by National Institute of Neurological Disorders and Stroke. ",Conditions
and_Diseases_1599783.txt,"eMedicine: Meningitis Dr. Marjorie Lazoff offers a detailed clinical report on its causes, symptoms, and treatment. Includes information on bacterial meningitis diagnostic and treatment procedures. ",Conditions
