file_name,text,class
107.txt,"It seems to be a common feeling that animals learn to see, and this feeling, together with the re-emergence of computer learning paradigms that mimic many forms of human learning, has raised hopes that learning is the key to the computer vision problem. Indeed, it seems clear that Nature does not ""program"" all our visual capabilities into the genome, and we certainly know that programming a computer with a closed-form solution to the vision problem is a daunting task.  The aim of this informal and elementary report (basically a term paper) is to cast doubt on the idea that biological systems learn to see. The complex process of development, beginning at fertilization and ending with a mature individual, could be considered to have genetic (""nature"") and learning (""nurture"") processes as logical endpoints or opposite poles. This report mostly considers what goes on between those endpoints, and is meant to raise the possibility that some of the least understood processes in biology are responsible for visual capabilities.",ArtificiallIntelligence
53.txt,"We propose a semantics for belief in which the derivation of new beliefs from old ones is modeled as a computational process. Using this model, we characterize conditions under which it is appropriate to reason about other agents by simulating their inference processes with one's own.",ArtificiallIntelligence
86.txt,"We describe a method of 3-D object recognition based on two stage use of a general purpose associative memory and a principal views representation. The basic idea is to make use of semi-invariant objects called keys. A key is any robustly extractable feature that has sufficient information content to specify a 2-D configuration of an associated object (location, scale, orientation) plus sufficient additional parameters to provide efficient indexing and meaningful verification. The recognition system utilizes an associative memory organized so that access via a key feature evokes associated hypotheses for the identity and configuration of all objects that could have produced it. These hypothesis are fed into a second stage associative memory, which maintains a probabilistic estimate of the likelihood of each hypothesis based on statistics about the occurrence of the keys in the primary database. Because it is based on a merged percept of local features rather than global properties, the method is robust to occlusion and background clutter, and does not require prior segmentation. Entry of objects into the memory is an active, automatic procedure. We have implemented a version of the system that allows arbitrary definitions for key features. Experiments using keys based on perceptual groups of line segments are reported. Good results were obtained on a database derived from of approximately 150 images representing different views of 7 polyhedral objects.",ArtificiallIntelligence
61.txt,"Using results from the field of robust statistics, we derive a class of Kalman filters that are robust to structured and unstructured noise in the input data stream. Each filter from this class maintains robust optimal estimates of the input process's hidden state by allowing the measurement covariance matrix to be a non-linear function of the prediction errors. This endows the filter with the ability to reject outliers in the input stream. Simultaneously, the filter also learns an internal model of input dynamics by adapting its measurement and state transition matrices using two additional Kalman filter-based adaptation rules. We present experimental results demonstrating the efficacy of such filters in mediating appearance-based segmentation and recognition of objects and image sequences in the presence of varying degrees of occlusion, clutter, and noise.",ArtificiallIntelligence
62.txt,"This document describes a new pattern matching engine used as part of the discourse reasoning components in the TRAINS-96 system. Its dominant characteristics are simplicity, efficiency, and an economical model for driving the search engine.",ArtificiallIntelligence
44.txt,In this report we describe a method for extracting curves from an image using directional pixel variances instead of gradient measures as low-level boundary evidence. The advantage of the variance over the image gradient is that we can accurately compute the direction of a local edge even if a sudden contrast change occurs in the background. This allows curves belonging to object contours to be followed more easily. We compared our method to a similar method based on the image gradient and we found that it obtains better results when run on synthetic and natural images. Our method also improved the performance of a contour-based 3D object recognition system in cluttered images.,ArtificiallIntelligence
103.txt,"We address the problems of determining consistency and of finding a solution for sets of 3-point relations expressing exclusion of a point from an interval, and for sets of 4-point relations expressing interval disjointness. Availability of these relations is an important requirement for dealing with the sorts of temporal constraints encountered in many AI applications such as plan reasoning. We prove that consistency testing is NP-complete and finding a solution is NP-hard.",ArtificiallIntelligence
31.txt,"WordNet is a lexical database that, among other things, arranges English nouns into a hierarchy ranked by specificity, providing links between a more general word and words that are specializations of it. For example, the word ""mammal"" is linked (transitively via some intervening words) to ""dog"" and to ""cat."" This hierarchy bears some resemblance to the hierarchies of types (or properties, or predicates) often used in artificial intelligence systems. However, WordNet was not designed for such uses, and is organized in a way that makes it far from ideal for them. This report describes our attempts to arrive at a quantitative measure of the quality of the information that can be extracted from WordNet by interpreting it as a formal taxonomy, and to design automatic techniques for improving the quality by filtering out dubious assertions.",ArtificiallIntelligence
104.txt,"Reasoning about temporal information is an important task in many areas of Artificial Intelligence. In this paper we address the problem of scalability in temporal reasoning by providing a collection of new algorithms for efficiently managing large sets of qualitative temporal relations. We focus on the class of relations forming the Point Algebra (PA-relations) and on a major extension to include binary disjunctions of PA-relations (PA-disjunctions). Such disjunctions add a great deal of expressive power, including the ability to stipulate disjointness of temporal intervals, which is important in planning applications.  Our representation of time is based on timegraphs, graphs partitioned into a set of chains on which the search is supported by a metagraph data structure. The approach is an extension of the time representation proposed by Schubert, Taugher and Miller in the context of story comprehension. The algorithms herein enable construction of a timegraph from a given set of PA-relations, querying a timegraph, and efficiently checking the consistency of a timegraph augmented by a set of PA-disjunctions. Experimental results illustrate the efficiency of the proposed approach.",ArtificiallIntelligence
124.txt,Problems for strict and convex Bayesianism are discussed. A set-based Bayesianism generalizing convex Bayesianism and intervalism is proposed. This approach abandons not only the strict Bayesian requirement of a unique real-valued probability function in any decision-making context but also the requirement of convexity for a set-based representation of uncertainty. Levi's E-admissibility decision criterion is retained and is shown to be applicable in the non-convex case.,ArtificiallIntelligence
14.txt,"Self-awareness is an aspect of consciousness that is highly developed in humans in comparison with other animals. A human being unaware of his or her personal characteristics, of what he or she knows and doesn't know, can do and cannot do, wants and doesn't want, has experienced and is experiencing, etc., would surely be difficult to communicate with naturally. Therefore we believe that consciousness plays a crucial role in building artificial dialog agents with human-level abilities.  We will provide an overview of consciousness as viewed in philosophy, biology and artificial intelligence, and we will present relevant work on agents that show abilities related to consciousness. Moreover we will present our initial attempt to extend the architecture of a simple EPILOG-based agent originally built by A.N. Kaplan in the direction of our goal of a human-like conscious dialog agent.",ArtificiallIntelligence
45.txt,"Domain-independent planning is a notoriously hard search problem. Several systematic search techniques have been proposed in the context of various formalisms. However, despite their theoretical completeness, in practice these algorithms are incomplete because for many problems the search space is too large to be (even partially) explored, and a plan cannot be found in reasonable time (if one exists). In this paper we propose a new search method in the context of Blum and Furst's planning graph approach, which is based on local search. Local search techniques are incomplete, but in practice they can efficiently solve problems that are unsolvable for current systematic search methods. We introduce three particular heuristics to guide the local search (Walkplan, Tabuplan and T-Walkplan), and we propose two methods for combining local and systematic search. Our techniques are implemented in a system called GPG, which can be used for both plan-generation and plan-adaptation tasks. Experimental results show that GPG can efficiently solve problems that are very hard for the systematic search of IPP and Graphplan, including Kautz and Selman's Logistics-d.",ArtificiallIntelligence
23.txt,"This paper describes a method for computing the domain of quantification of an adverbially quantified sentence. This method relies on the accommodation of presuppositions in the scope of a quantificational adverb and on the resolution of the domain in context. Situations form the link between adverbial quantifiers and presuppositions, as adverbial quantifiers are taken to quantify over situations and presuppositions are taken to be constraints on resource situations. This paper also briefly describes a computational system for processing such sentences based on this method.",ArtificiallIntelligence
21.txt,"This thesis describes an implemented technique for resolving anaphoric pronouns referring to both individual and abstract entities. The model defines rules for evoking high-order entities from discourse and also a pronoun resolution method that is appropriate for both demonstrative and personal pronouns. It correctly interprets 72% of the pronouns, while a previous leading technique is correct on only 37%, when tested on a corpus of task-oriented spoken dialog.",ArtificiallIntelligence
59.txt,"Visual cognition depends critically on the moment-to-moment orientation of gaze. Gaze is changed by saccades, rapid eye movements that orient the fovea over targets of interest in a visual scene. Saccades are ballistic; a prespecified target location is computed prior to the movement and visual feedback is precluded. Once a target is fixated, gaze is typically held for about 300 milliseconds, although it can be held for both longer and shorter intervals. Despite these distinctive properties, there has been no specific computational model of the gaze targeting strategy employed by the human visual system during visual cognitive tasks. This paper proposes such a model that uses iconic scene representations derived from oriented spatiochromatic filters at multiple scales. Visual search for a target object proceeds in a coarse-to-fine fashion with the target's largest scale filter responses being compared first. Task-relevant target locations are represented as saliency maps which are used to program eye movements. Once fixated, targets are remembered by using spatial memory in the form of object-centered maps. The model was empirically tested by comparing its performance with actual eye movement data from human subjects in natural visual search tasks. Experimental results indicate excellent agreement between eye movements predicted by the model and those recorded from human subjects.",ArtificiallIntelligence
78.txt,"The TRAINS world is a transportation domain in which commodoties are moved from site to site by various forms of transportation. It includes factories, warehouses, trains, planes, ships and trucks and the agents that operate these facilities. The TRAINS world simulator is a general purpose graphical simulator that includes modules for simulating the TRAINS world. The simulator allows extensions to the TRAINS world by providing a language for describing causal models.",ArtificiallIntelligence
114.txt,"This report contains a small corpus of transcriptions of task oriented spoken conversations in the TRAINS domain. Included are 16 conversations, amounting to over 80 minutes of speech. Also included are a description of the task and collection situation and the conventions used in transcription and utterance segmentation.",ArtificiallIntelligence
121.txt,"We propose a wide-ranging knowledge representation formalism designed expressly to support many different forms of reasoning about plans. We begin with an event-based language based on the interval temporal logic. The language supports reasoning about action attempts and composite actions, both of which are given axiomatic definitions. We then define a representation for plans viewed as arguments that a certain course of action under certain explicit conditions will achieve certain goals. We can represent both correct and incorrect plans, and reason about why they might or might not fail. An important aspect of this work is the formal characterization of plan reasoning as assumption-based reasoning, to make the non-deductive aspects of plan reasoning explicit. A preliminary implementation of these ideas has already been built as the plan reasoning component of the TRAINS system.",ArtificiallIntelligence
42.txt,"There are four major dialog-specific challenges in processing natural language: 1) determining an utteranceUs speech act, 2) finding utterance boundaries, 3) allowing for the possibility that speakers may continue each other's utterances and interrupt each other, and 4) handling speech repairs and editing terms (uh, I mean). We worked with the Multiparty Discourse Group to develop the Backward- and Forward-Looking annotation scheme that unlike many current speech act taxonomies allows utterance multi-functionality to be captured. To help with challenge 2, we use a statistical utterance boundary detector. To handle challenges 3 and 4, we developed a unique parsing framework in which metarules specify allowable forms of phrase breakage and interleaving. A stream of words tagged with their speakers are given to the parser. Second speaker continuations are naturally allowed and metarules allow phrase structure to be formed around second speaker interruptions. Similarly, metarules allow phrase structure to be formed around speech repairs and editing terms. The parser can thus include repairs and editing terms in its output, allowing higher-level reasoning processes to make inferences about hesitations and false starts in the input. We have also shown that the parser can use its knowledge of grammar and the syntactic structure of the input to improve pre-parser speech repair identification.",ArtificiallIntelligence
105.txt,"We analyze the problem of computing the minimal labels for a network of temporal relations in the Point Algebra. van Beek proposes an algorithm for accomplishing this task which takes $O(max(n^3,n^2\cdot m))$ time (for $n$ points and $m$ $\neq$-relations). We show that the proof of the correctness of this algorithm given by van Beek and Cohen is faulty, and we provide a new proof showing that the algorithm is indeed correct.",ArtificiallIntelligence
52.txt,"Interactive spoken dialog provides many new challenges for natural language understanding systems. One of the most critical challenges is simply determining the speaker's intended utterances: both segmenting a speaker's turn into utterances and determining the intended words in each utterance. Even assuming perfect word recognition, the latter problem is complicated by the occurrence of speech repairs, which occur when the speaker goes back and changes (or repeats) something she just said. The words that are replaced or repeated are no longer part of the intended utterance, and so need to be identified. The two problems of segmenting the turn into utterances and resolving speech repairs are strongly intertwined with a third problem: identifying discourse markers. Lexical items that can function as discourse markers, such as ""well"" and ""okay,"" are ambiguous as to whether they are introducing an utterance unit, signaling a speech repair, or are simply part of the context of an utterance, as in ""that's okay."" Spoken dialog systems need to address these three issues together and early on in the processing stream. In fact, just as these three issues are closely intertwined with each other, they are also intertwined with identifying the syntactic role or part-of-speech (POS) of each word and the speech recognition problem of predicting the next word given the previous words.  In this thesis, we present a statistical language model for resolving these issues. Rather than finding the best word interpretation for an acoustic signal, we redefine the speech recognition problem so that it also identifies the POS tags, discourse markers, speech repairs and intonational phrase endings (a major cue in determining utterance units). Adding these extra elements to the speech recognition problem actually allows it to better predict the words involved, since we are able to make use of the predictions of boundary tones, discourse markers and speech repairs to better account for what word will occur next. Furthermore, we can take advantage of acoustic information, such as silence information, which tends to co-occur with speech repairs and intonational phrase endings, that current language models can only regard as noise in the acoustic signal. The output of this language model is a much fuller account of the speaker's turn, with part-of-speech assigned to each word, intonation phrase endings and discourse markers identified, and speech repairs detected and corrected. In fact, the identification of the intonational phrase endings, discourse markers, and resolution of the speech repairs allows the speech recognizer to model the speaker's utterances, rather than simply the words involved, and thus it can return a more meaningful analysis of the speaker's turn for later processing.",ArtificiallIntelligence
95.txt,"The TRAINS project is an effort to build a conversationally proficient planning assistant. A key part of the project is the construction of the TRAINS system, which provides the research platform for a wide range of issues in natural language understanding, mixed-initiative planning systems, and representing and reasoning about time, actions and events. Four years have now passed since the beginning of the project. Each year we have produced a demonstration system that focused on a dialog that illustrates particular aspects of our research. The commitment to building complete integrated systems is a significant overhead on the research, but we feel it is essential to guarantee that the results constitute real progress in the field. This paper describes the goals of the project, and our experience with the effort so far.  This paper is to appear in the Journal of Experimental and Theoretical AI, 1995.",ArtificiallIntelligence
79.txt,"This report is a user's manual for the TRAINS-95 parsing system. An accompanying report describes the grammar used in TRAINS-95, and the robust speech act interpretation system, which takes the chart and produces a series of speech acts that best characterize it. The parser is based on the bottom-up parser described in Natural Language Understanding, Second Ed. (Allen, 1994, Chapters 3, 4, and 5). It uses the same formats for the grammar and the lexical entries, and the same basic bottom-up algorithm. There are a number of extensions beyond the basic system described in the book, each of which will be discussed in this report, including: (1) support for parsing word lattices; (2) best-first parsing using context-free probabilistic rules; (3) incremental (word by word) parser with backup for corrections; (4) hierarchical feature values and extended unification options; (5) a hierarchical lexicon entry format that simplifies defining large lexicons; and (6) procedural attachment to chart actions.",ArtificiallIntelligence
18.txt,"This paper presents an integrated approach to build an affect lexicon for emotion tagging of free text. The primary linguistic resource for this lexicon includes electronic dictionaries, on-line word association norms and a large scale commonsense corpus. Our main goal is to automatically collect frequently used affect words and phrases and also assess their emotion intensity. Multiple natural language processing techniques, like POS tagging, parsing, phrase chunking, constituent identification, are employed. We show examples of affect assessment by using this lexicon as well as syntactic processing. Our system gives out plausible emotion analysis for test text. Potential applications includes building emotional virtual agents, estimating user's attitude, and assisting information retrieval.",ArtificiallIntelligence
27.txt,"We describe a parser that draws from both extant corpora and linguistic knowledge sources, and thus is suitable as a front end for applications requiring both broad coverage and rich syntactic analysis. We detail many of the difficulties and assumptions involved in combining these data and knowledge sources. We also describe the novel language model that we use for disambiguation and show that it outperforms a comparable model without the same knowledge sources.",ArtificiallIntelligence
65.txt,"A characteristic feature of the mammalian visual cortex is the reciprocity of connections between cortical areas. While corticocortical feedforward connections have been well studied, the computational function of the corresponding feedback projections has remained relatively unclear. We have modelled the visual cortex as a hierarchical predictor wherein feedback projections carry predictions for lower areas and feedforward projections carry the difference between the predictions and the actual internal state. The activities of model neurons and their synaptic strength are continually adapted using a hierarchical Kalman filter that minimizes errors in prediction. The model generalizes several previously proposed encoding schemes and allows functional interpretations of a number of well-known psychophysical and neurophysiological phenomena. Here, we present simulation results suggesting that the classical phenomenon of endstopping in cortical neurons may be viewed as an emergent property of the cortex implementing a hierarchical Kalman filter-like prediction mechanism for efficient encoding and recognition.",ArtificiallIntelligence
22.txt,"DISCOPLAN is an implemented set of efficient preplanning algorithms intended to enable faster domain-independent planning. It includes algorithms that use a hypothesize-and-test paradigm to discover and inductively verify state constraints (invariants) implicit in the structure of a given set of planning operators and initial state. Such state constraints have been shown to be very useful, for example, for speeding up SAT-based planning, regression planning, and heuristic decomposition of planning problems. DISCOPLAN handles operators with conditional effects, and efficiently discovers constraints of the following types: (1) type constraints; (2) predicate domain constraints; (3) simple implicative constraints involving up to two fluent literals and any number of static literals, where one of the fluent literals contains all of the variables occurring in the other literals; (4) single-valuedness (sv-) and n-valuedness constraints; (5) implicative and sv-constraints, relaxing the restrictions on variable subsumption and requiring simultaneous induction; (6) antisymmetry constraints; (7) XOR-constraints; and (8) some additional constraints obtainable by an iterative version of the hypothesize-and-test paradigm. The methods for (6) and (8) involve ""expanding"" operators so as to include preconditions and effects implied by constraints discovered earlier. We also provide provably correct (and provisionally implemented) methods for discovering additional types of constraints, including constraints involving arbitrarily many fluent literals.",ArtificiallIntelligence
116.txt,"This report presents a method by which a reinforcement learning agent can solve the incomplete perception problem using memory. The agent uses a Hidden Markov Model (HMM) to represent its internal state space and creates memory capacity by splitting states of the HMM. The key idea is a test to determine when and how a state should be split: the agent only splits a state when the split will help the agent predict utility. Thus the agent can build an internal state space proportionate to the task at hand, not as large as would be required to represent all of its perceivable world. I call the technique UDM, for Utile Distinction Memory.",ArtificiallIntelligence
97.txt,"This document describes a toolkit and guidelines for the transcription of dialogues. The premise of these tools is that a dialogue between two people can be broken down into a series of utterance files, each spoken by one participant. This allows the transcription tools and standards already designed for single speaker speech to be used.",ArtificiallIntelligence
35.txt,"Reasoning about semantic classes and determining compatibility of the words in a given context is an important procedure used in many modules of natural language understanding systems. However, most existing systems do not devote much attention to their ontological knowledge representations, resulting in implementations that are not portable to other domains. At the same time, statistical methods are more robust and less labor-intensive to develop, but typically result in models that are not easily interpretable by humans. We propose a semantic feature representation for use in practical dialogue systems and argue that it can offer advantages in terms of lexicon development and portability---in particular for defining selectional restrictions---and can also be useful for other system modules that do logical inference. We then propose to develop statistical methods allowing us to learn parts of our representation from corpus data.",ArtificiallIntelligence
17.txt,"In this paper, we present the results for semantic labeling, extending the work of [Gildea and Jurafsky, 2002], [Fleischman et al., 2003], [Pradhan et al., 2004], and others. The main labeling approach is based on Maximum Entroopy. We show the performance of the baseline system as well as those by applying coreference resolution, stemming and feature combinations to the feature files.",ArtificiallIntelligence
12.txt,"Factoring a Synchronous Context-Free Grammar into an equivalent grammar with a smaller number of nonterminals in each rule enables more efficient strategies for synchronous parsing. We present an algorithm for factoring an n-ary SCFG into a k-ary grammar in time O(kn). We also show how to efficiently compute the exact number of k-ary parsable permutations of length n, and discuss asymptotic behavior as n grows. The number of length n permutations that are k-ary parsable approaches a fixed ratio between successive terms as n grows for fixed k. As k grows, the difference between successive ratios approaches 1/e.",ArtificiallIntelligence
10.txt,"Recent systems for semantic role labeling are very dependent on the specific predicates and corpora on which they are trained, but labeling new data is expensive. We study which features and classifiers are best able to generalize to unseen predicates from new semantic frames. We find that automatically derived cluster information is especially helpful in this setting, and that a relatively simple a posteriori classifier outperforms Maximum Entropy.",ArtificiallIntelligence
91.txt,"The process of adding to the common ground between conversational participants (called grounding) has previously been either oversimplified or studied in an off-line manner. This dissertation presents a computational theory, in which a protocol is presented which can be used to determine, for any given state of the conversation, whether material has been grounded or what it would take to ground the material. This protocol is related to the mental states of participating agents, showing the motivations for performing particular grounding acts and what their effects will be.  We extend speech act theory to account for levels of action both above and below the sentence level, including the level of grounding acts described above. Traditional illocutionary acts are now seen to be multi-agent acts which must be grounded to have their usual effects.  A conversational agent model is provided, showing how grounding fits in naturally with the other functions that an agent must perform in engaging in conversation. These ideas are implemented within the TRAINS conversation system.  Also presented is a situation-theoretic model of plan execution relations, giving definitions of what it means for an action to begin, continue, complete, or repair the execution of a plan. This framework is then used to provide precise definitions of the grounding acts in terms of agents executing a general communication plan in which one agent must present the content and another acknowledge it.",ArtificiallIntelligence
94.txt,"This dissertation addresses the problem of unsupervised learning for pattern classification or category learning. A model that is based on gross cortical anatomy and implements biologically plausible computations is developed and shown to have classification power approaching that of a supervised discriminant algorithm.  The advantage of supervised learning is that the final error metric is available during training. Unfortunately, when modeling human category learning, or in constructing classifiers for autonomous robots, one must deal with not having an omniscient entity labeling all incoming sensory patterns. We show that we can substitute for the labels by making use of structure between the pattern distributions to different sensory modalities. For example the co-occurrence of a visual image of a cow with a ``moo'' sound can be used to simultaneously develop appropriate visual features for distinguishing the cow image and appropriate auditory features for recognizing the moo.  We model human category learning as a process of minimizing the disagreement between outputs of sensory modalities processing temporally coincident patterns. We relate this mathematically to the optimal goal of minimizing the number of misclassifications in each modality and apply the idea to derive an algorithm for piecewise linear classifiers in which each network uses the output of the other networks as a supervisory signal.  Using the Peterson-Barney vowel dataset we show that the algorithm finds appropriate placement for the classification boundaries. The algorithm is then demonstrated on the task of learning to recognize acoustic and visual speech from images of lips and their emanating sounds Performance on these tasks is within 1-7\% of the related supervised algorithm (LVQ2.1).  Finally we compare the algorithm to Becker's IMAX algorithm and give suggestions as to how the algorithm may be implemented in the brain using physiological results concerning the relationship between two types of neural plasticity, LTP and LTD, observed in visual cortical cells. We also show how the algorithm can be used as an efficient method for dealing with learning from data with missing values.",ArtificiallIntelligence
16.txt,"Planning invariants are formulae that are true in every reachable state of a planning world. We describe a novel approach to the problem of discovering such invariants in propositional form---by analyzing only a set of reachable states of the planning domain, and not its operators. Our system works by exploiting perceived patterns of propositional covariance across the set of states: It hypothesizes that strongly-defined patterns represent features of the planning world.  We demonstrate that, in practice, our system overwhelmingly produces correct invariants. Moreover, we compare it with a well-known system from the literature that uses complete operator descriptions, and show that it discovers a comparable number of invariants, and moreover, does so hundreds or thousands of times faster.  We also show how an existing operator-based invariant finder can be used to verify the correctness of the invariants we find, should operator information be available. We show that such hybrid systems can efficiently produce verifiably true invariants.",ArtificiallIntelligence
28.txt,"The clustering problem has been widely studied since it arises in many application domains in engineering, business and social science. It aims at identifying the distribution of patterns and intrinsic correlations in large data sets by partitioning the data points into similarity clusters. Traditional clustering algorithms use distance functions to measure similarity and are not suitable for high dimensional spaces. In this paper, we propose a non-distance based clustering algorithm for high dimensional spaces. Based on the maximum likelihood principle, the algorithm is to optimize parameters to maximize the likelihood between data points and the model generated by the parameters. Experimental results on both synthetic data sets and a real data set show the efficiency and effectiveness of the algorithm.",ArtificiallIntelligence
99.txt,"We present a representation of events and action based on interval temporal logic that is significantly more expressive and more natural than most previous AI approaches. The representation is motivated by work in natural language semantics and discourse, temporal logic, and AI planning and plan recognition. The formal basis of the representation is presented in detail, from the axiomatization of time periods to the relationship between actions and events and their effects. The power of the representation is illustrated by applying it to the axiomatization and solution of several standard problems from the AI literature on action and change. An approach to the frame problem based on explanation closure is shown to be both powerful and natural when combined with our representational framework. We also discuss features of the logic that are beyond the scope of many traditional representations, and describe our approach to difficult problems such as external events and simultaneous actions.",ArtificiallIntelligence
57.txt,"One serious problem of standard Genetic Programming (GP) is that evolved expressions appear to drift towards large and slow forms on average. This report presents a novel analysis of the role played by variable complexity in the selection and survival of GP expressions. It defines a particular property of GP representations, called rooted tree-schema, that sheds light on the role of variable complexity of evolved representations. A tree-schema is a relation on the space of tree-shaped structures which provides a quantifiable partitioning of the search space. The present analysis answers questions such as: What role does variable complexity play in the selection and survival of evolved expressions? What is the influence of a parsimony penalty? How heavy should parsimony penalty be weighted or how should it be adapted in order to preserve the underlying optimization process? Are there alternative approaches to simulating a parsimony penalty that do not result in a change of the fitness landscape? The present report provides theoretical answers to these questions, interpretation of these results, and an experimental perspective.",ArtificiallIntelligence
127.txt,"Rhetorical (Rhet) is a programming / knowledge representation system that offers a set of tools for building automated reasoning systems. Its emphasis is on flexibility of representation, allowing the user to decide if the system will basically operate as a theorem prover, a frame-like system, or an associative network. Rhet may be used as the back-end to a user's programming system and handle the knowledge represen- tation chores, or it may be used as a full-blown programming language.  Rhet offers two major modes of inference: a horn clause theorem prover (backwards chaining mechanism) and a forward chaining mechanism. Both modes use a common representation of facts, namely horn clauses with universally quantified, potentially type restricted, variables, and use the unification algorithm. Additionally, they both share the following additional specialized reasoning capabilities: (1) variables may be typed with a fairly general type theory that allows a limited calculus of types including intersection and subtraction; (2) full reasoning about equality between ground terms; (3) reasoning within a context space, with access to axioms and terms in parent contexts; (4) escapes into Lisp for use as necessary.",ArtificiallIntelligence
50.txt,"A Personalized System of Instruction (PSI) is a student-paced method of teaching in which students progress by displaying mastery of written material. Cooperative Learning is a method of instruction in which students work in groups to help each other study. In the Fall of 1996, a computer literacy course in which half of the students followed a PSI curriculum and the other half followed a Cooperative Learning curriculum was offered. Data from this experiment showed several statistically significant differences between the two curricula in student satisfaction as measured by end-of-the-semester course evaluation forms. These questionnaires indicated that students felt that the PSI classes increased their knowledge at the 99\% confidence level. They also indicated that students felt that the PSI course procedures better supported course objectives, that the PSI course required more work, and that it was easier to get answers from the TAs in the PSI classes at the 95\% confidence level. The data also showed statistically significant evidence that students learned more from the PSI curriculum as measured by exams. Analysis of rosters from the programming class offered the following semester showed no statistically significant difference between the proportion of the PSI students who took the programming class and the proportion of the cooperative learning students who took the programming class.",ArtificiallIntelligence
73.txt,"We show that by inferring parameter domains of planning operators, given the definitions of the operators and the initial and goal conditions, we can often speed up the planning process by an order of magnitude or more. We infer parameter domains by a polynomial-time algorithm that uses forward propagation of sets of constants occurring in the initial conditions and in operator postconditions. During planning, parameter domains can be used to prune operator instances whose parameter domains are inconsistent with binding constraints, and to eliminate spurious ""clobbering threats"" that cannot, in fact, be realized without violating domain constraints. We illustrate these applications with examples from the UCPOP test suite and from the Rochester TRAINS transportation planning domain.",ArtificiallIntelligence
117.txt,"There is a fundamental division between two approaches to cognition and inference in the real world. These approaches may be found in relatively pure form among ""probabilists"" and ""logicists"" in artificial intelligence. Given evidence and background knowledge, the justifiable inference, on the first view, is that the probability of the conclusion is p (or that its degree of certainty is c, etc.). Given evidence and background knowledge, the inference to the conclusion, on the second view, is justified just in case it conforms to an acceptable (often non-monotonic) principle of inference.  This is such a fundamental difference that it may well be that abstract arguments are not really going to prove much. It is surely the case that both approaches should be explored and tested. This article will explore the dimensions of a research program based on a particular version of the second approach: that in which the conclusion of an inference from data and background knowledge is justified if that data and background knowledge renders the conclusion probable enough. The corresponding conclusion on the first view would be: the conclusion is highly probable. But our conclusion is categorical; it is not qualified or hedged; it is accepted. Nevertheless, it is accepted defeasibly: more data could lead us to withdraw it.  Questions of various sorts arise: What are the relations between this sort of defeasible reasoning and ordinary deductive reasoning? What is the source of the ""data and background knowledge"" on the basis of which we derive conclusions? Where do the probabilities come from? How do we use this structure for making decisions? How do we choose a level of practical certainty? How does this structure relate to other non-monotonic formalisms? How is it related to probabilistic structures? Both traditional probabilists and non-monotonic reasoners take evidence as ""given,"" and modify beliefs in its light. But we must also consider the reliability of evidence: we evaluate our evidence in the light of what we believe. Is there a vicious circularity here?  What I seek to explore is the question of empirical argument and inference as it concerns us in the world. I don't expect to provide definitive answers to these questions (and I would not presume to think that they are the only questions that can be raised!), but I hope to be able to provide provocative indications of the form that answers might take.",ArtificiallIntelligence
3.txt,"Training a statistical machine translation system starts with tokenizing a parallel corpus. Some languages such as Chinese do not incorporate spacing in their writing system, which creates a challenge for tokenization. Morphologically rich languages such as Korean and Hungarian present an even bigger challenge, since optimal token boundaries for machine translation in these languages are often unclear. Both rule-based solutions and statistical solutions are currently used. In this paper, we present unsupervised methods to solve tokenization problem. Our methods incorporate information available from parallel corpus to determine a good tokenization for machine translation.",ArtificiallIntelligence
8.txt,"The ability to plan is a essential for any agent, artificial or %not, wishing to claim intelligence in both thought and behavior. Not only should a planning agent persist in pursuing a goal as long as the situation justifies the agent's perseverance, but an intelligent planning agent must additionally be proficient with responding to failures, opportunities, and threats in the environment. This distinction leads naturally to a discussion of externally motivated and internally motivated planning systems.  We first survey externally motivated planners, which exist and work only to accomplish user-given goals. These planners can be further classified as either non-hierarchical or hierarchical, depending on whether a high level plan is first developed and then successively elaborated. We then review internally motivated planners, which are endowed with self-awareness and such mental attitudes as beliefs, desires, and intentions. Finally, we present a preliminary proposal of a self-aware, opportunistic planning agent that maximizes its own cumulative utility while achieving user-specified goals.",ArtificiallIntelligence
37.txt,"The focus of this thesis is to improve the ability of a computational system to understand spoken utterances in a dialogue with a human. Available computational methods for word recognition do not perform as well on spontaneous speech in task-oriented dialogue as we would hope. Even a state of the art recognizer achieves slightly worse than 70\% word accuracy on spontaneous speech in a conversation focused on solving a specific problem.  To address this problem, I explore novel methods for post-processing the output of a speech recognizer in order to correct errors. I adopt statistical techniques for modeling the noisy channel from the speaker to the listener in order to correct some of the errors introduced there. The statistical model accounts for frequent errors such as simple word/word confusions and short phrasal problems (one-to-many word substitutions and many-to-one word concatenations). To use the model, a search algorithm is employed to find the most likely correction of a given word sequence from the speech recognizer. The post-processor output contains fewer erors, thus making interpretation by downstream components, such as parsing, more reliable.  The post-processor was employed in the TRAINS-95 and TRAINS-96 conversational planning assistants to great avail. Using these techniques, we were able to reduce the number of word recognition errors in some scenarios by approximately 17\% (absolute) in the TRAINS-95 and TRAINS-96 systems (from just under 40\% to nearly 20\%). Consequently, both systems were significantly more robust to recognition errors when using the post-processor than when not. In the scenario where the speech recognizer is tunable with the availability of new data, the impact of these techniques is not as large, but they do make an improvement nontheless.",ArtificiallIntelligence
